item,id,domain,subcategory,socio_attr,gender,knob,lang,metric,score_correct,score_adv,margin,prefers_correct
518,obj00003,object,furniture,,,count,hi,mclip,0.082979,0.081942,0.001036,1
518,obj00003,object,furniture,,,count,bn,mclip,0.062706,0.03019,0.032517,1
518,obj00003,object,furniture,,,count,el,mclip,0.123845,0.121001,0.002845,1
892,obj01797,object,tableware,,,color_tone,en,mclip,0.118941,0.101261,0.01768,1
892,obj01797,object,tableware,,,color_tone,zh,mclip,0.041425,0.05802,-0.016595,0
892,obj01797,object,tableware,,,color_tone,ru,mclip,0.103622,0.076032,0.027591,1
892,obj01797,object,tableware,,,color_tone,ar,mclip,0.127934,0.115132,0.012802,1
892,obj01797,object,tableware,,,color_tone,hi,mclip,0.069709,0.085041,-0.015332,0
892,obj01797,object,tableware,,,color_tone,bn,mclip,0.091568,0.084997,0.006571,1
892,obj01797,object,tableware,,,color_tone,el,mclip,0.112416,0.076853,0.035563,1
926,obj00841,object,vehicle,,,spatial,en,mclip,0.083789,0.117774,-0.033985,0
926,obj00841,object,vehicle,,,spatial,zh,mclip,0.083327,0.103345,-0.020018,0
926,obj00841,object,vehicle,,,spatial,ru,mclip,0.07939,0.093065,-0.013675,0
926,obj00841,object,vehicle,,,spatial,ar,mclip,0.085947,0.102486,-0.016539,0
926,obj00841,object,vehicle,,,spatial,hi,mclip,0.003188,0.014984,-0.011795,0
926,obj00841,object,vehicle,,,spatial,bn,mclip,0.064119,0.067563,-0.003443,0
926,obj00841,object,vehicle,,,spatial,el,mclip,0.050164,0.064211,-0.014048,0
939,obj00803,object,vehicle,,,layout_relation,en,mclip,0.073925,0.049258,0.024667,1
939,obj00803,object,vehicle,,,layout_relation,zh,mclip,0.031418,0.021083,0.010335,1
939,obj00803,object,vehicle,,,layout_relation,ru,mclip,0.029917,0.02833,0.001587,1
939,obj00803,object,vehicle,,,layout_relation,ar,mclip,0.077509,0.057435,0.020074,1
939,obj00803,object,vehicle,,,layout_relation,hi,mclip,0.022134,0.026351,-0.004218,0
939,obj00803,object,vehicle,,,layout_relation,bn,mclip,0.044877,0.035714,0.009163,1
939,obj00803,object,vehicle,,,layout_relation,el,mclip,0.065218,0.05506,0.010158,1
575,obj01276,object,tableware,,,color_tone,en,mclip,0.113605,0.069886,0.04372,1
575,obj01276,object,tableware,,,color_tone,zh,mclip,0.068929,0.037671,0.031258,1
575,obj01276,object,tableware,,,color_tone,ru,mclip,0.085059,0.046659,0.0384,1
575,obj01276,object,tableware,,,color_tone,ar,mclip,0.096237,0.080505,0.015732,1
575,obj01276,object,tableware,,,color_tone,hi,mclip,0.06157,0.040487,0.021083,1
575,obj01276,object,tableware,,,color_tone,bn,mclip,0.06714,0.05761,0.009531,1
575,obj01276,object,tableware,,,color_tone,el,mclip,0.094345,0.070031,0.024314,1
720,obj01160,object,vehicle,,,color_tone,en,mclip,0.107498,0.093528,0.01397,1
720,obj01160,object,vehicle,,,color_tone,zh,mclip,0.090533,0.084173,0.00636,1
720,obj01160,object,vehicle,,,color_tone,ru,mclip,0.138556,0.082002,0.056554,1
720,obj01160,object,vehicle,,,color_tone,ar,mclip,0.072087,0.077218,-0.005132,0
720,obj01160,object,vehicle,,,color_tone,hi,mclip,-0.039213,0.002162,-0.041375,0
720,obj01160,object,vehicle,,,color_tone,bn,mclip,0.035442,0.062442,-0.026999,0
720,obj01160,object,vehicle,,,color_tone,el,mclip,0.092599,0.067418,0.025181,1
565,obj00345,object,furniture,,,spatial,en,mclip,0.122487,0.076568,0.045918,1
565,obj00345,object,furniture,,,spatial,zh,mclip,0.071006,0.054376,0.01663,1
565,obj00345,object,furniture,,,spatial,ru,mclip,0.035481,0.05433,-0.018848,0
565,obj00345,object,furniture,,,spatial,ar,mclip,0.098037,0.087595,0.010442,1
565,obj00345,object,furniture,,,spatial,hi,mclip,0.041843,0.066696,-0.024853,0
565,obj00345,object,furniture,,,spatial,bn,mclip,0.039424,0.043412,-0.003988,0
565,obj00345,object,furniture,,,spatial,el,mclip,0.063188,0.03611,0.027078,1
521,obj00145,object,furniture,,,count,en,mclip,0.075139,0.135689,-0.06055,0
521,obj00145,object,furniture,,,count,zh,mclip,0.076548,0.1071,-0.030553,0
521,obj00145,object,furniture,,,count,ru,mclip,0.026299,0.114237,-0.087938,0
521,obj00145,object,furniture,,,count,ar,mclip,0.081094,0.114896,-0.033801,0
521,obj00145,object,furniture,,,count,hi,mclip,0.060813,0.103184,-0.042371,0
521,obj00145,object,furniture,,,count,bn,mclip,0.054208,0.058531,-0.004323,0
521,obj00145,object,furniture,,,count,el,mclip,0.058937,0.11182,-0.052882,0
657,obj00537,object,furniture,,,color_tone,en,mclip,0.116027,0.117052,-0.001026,0
657,obj00537,object,furniture,,,color_tone,zh,mclip,0.068937,0.066349,0.002588,1
657,obj00537,object,furniture,,,color_tone,ru,mclip,0.08511,0.096685,-0.011575,0
657,obj00537,object,furniture,,,color_tone,ar,mclip,0.124561,0.11911,0.005451,1
657,obj00537,object,furniture,,,color_tone,hi,mclip,0.115022,0.100213,0.014809,1
657,obj00537,object,furniture,,,color_tone,bn,mclip,0.099247,0.104538,-0.005292,0
657,obj00537,object,furniture,,,color_tone,el,mclip,0.122582,0.12906,-0.006478,0
686,obj01734,object,tableware,,,scale_size,en,mclip,0.107836,0.153457,-0.045622,0
686,obj01734,object,tableware,,,scale_size,zh,mclip,0.035174,0.098168,-0.062994,0
686,obj01734,object,tableware,,,scale_size,ru,mclip,0.049966,0.086263,-0.036297,0
686,obj01734,object,tableware,,,scale_size,ar,mclip,0.083208,0.103522,-0.020314,0
686,obj01734,object,tableware,,,scale_size,hi,mclip,0.066307,0.084067,-0.01776,0
686,obj01734,object,tableware,,,scale_size,bn,mclip,0.05436,0.065187,-0.010828,0
686,obj01734,object,tableware,,,scale_size,el,mclip,0.091611,0.133462,-0.041851,0
931,obj01816,object,tableware,,,layout_relation,en,mclip,0.083503,0.129618,-0.046115,0
931,obj01816,object,tableware,,,layout_relation,zh,mclip,0.044391,0.074078,-0.029687,0
931,obj01816,object,tableware,,,layout_relation,ru,mclip,0.025244,0.071471,-0.046227,0
931,obj01816,object,tableware,,,layout_relation,ar,mclip,0.06653,0.088209,-0.021679,0
931,obj01816,object,tableware,,,layout_relation,hi,mclip,0.030763,0.05626,-0.025497,0
931,obj01816,object,tableware,,,layout_relation,bn,mclip,0.009837,0.070276,-0.060439,0
931,obj01816,object,tableware,,,layout_relation,el,mclip,0.004244,0.051818,-0.047574,0
683,obj01149,object,vehicle,,,count,en,mclip,0.114246,0.106457,0.007789,1
683,obj01149,object,vehicle,,,count,zh,mclip,0.085493,0.09595,-0.010457,0
683,obj01149,object,vehicle,,,count,ru,mclip,0.072162,0.084654,-0.012492,0
683,obj01149,object,vehicle,,,count,ar,mclip,0.080239,0.084591,-0.004352,0
683,obj01149,object,vehicle,,,count,hi,mclip,0.097248,0.09947,-0.002222,0
683,obj01149,object,vehicle,,,count,bn,mclip,0.111495,0.089409,0.022086,1
683,obj01149,object,vehicle,,,count,el,mclip,0.090809,0.082442,0.008367,1
968,obj00601,object,furniture,,,scale_size,en,mclip,0.107103,0.109831,-0.002728,0
968,obj00601,object,furniture,,,scale_size,zh,mclip,0.065633,0.075833,-0.0102,0
968,obj00601,object,furniture,,,scale_size,ru,mclip,0.072667,0.083219,-0.010552,0
968,obj00601,object,furniture,,,scale_size,ar,mclip,0.084913,0.048006,0.036907,1
968,obj00601,object,furniture,,,scale_size,hi,mclip,0.054387,0.051271,0.003116,1
968,obj00601,object,furniture,,,scale_size,bn,mclip,0.017215,0.043648,-0.026433,0
968,obj00601,object,furniture,,,scale_size,el,mclip,0.029826,0.046785,-0.016959,0
627,obj01393,object,tableware,,,count,en,mclip,0.132072,0.123365,0.008707,1
627,obj01393,object,tableware,,,count,zh,mclip,0.057722,0.064164,-0.006442,0
627,obj01393,object,tableware,,,count,ru,mclip,0.089876,0.094655,-0.004779,0
627,obj01393,object,tableware,,,count,ar,mclip,0.098407,0.112364,-0.013957,0
627,obj01393,object,tableware,,,count,hi,mclip,0.05278,0.075102,-0.022323,0
627,obj01393,object,tableware,,,count,bn,mclip,0.079249,0.096157,-0.016908,0
627,obj01393,object,tableware,,,count,el,mclip,0.091272,0.107146,-0.015874,0
552,obj00959,object,vehicle,,,spatial,en,mclip,0.092323,0.068584,0.023738,1
552,obj00959,object,vehicle,,,spatial,zh,mclip,0.056003,0.031853,0.02415,1
552,obj00959,object,vehicle,,,spatial,ru,mclip,0.095851,0.063443,0.032407,1
552,obj00959,object,vehicle,,,spatial,ar,mclip,0.109339,0.085707,0.023632,1
552,obj00959,object,vehicle,,,spatial,hi,mclip,0.063476,-0.035077,0.098552,1
552,obj00959,object,vehicle,,,spatial,bn,mclip,0.087997,-0.004436,0.092433,1
552,obj00959,object,vehicle,,,spatial,el,mclip,0.066572,0.058219,0.008354,1
681,obj01179,object,vehicle,,,layout_relation,en,mclip,0.08431,0.073423,0.010887,1
681,obj01179,object,vehicle,,,layout_relation,zh,mclip,0.082053,0.094721,-0.012668,0
681,obj01179,object,vehicle,,,layout_relation,ru,mclip,0.056746,0.04756,0.009186,1
681,obj01179,object,vehicle,,,layout_relation,ar,mclip,0.061187,0.053898,0.00729,1
681,obj01179,object,vehicle,,,layout_relation,hi,mclip,0.020525,0.029676,-0.009151,0
681,obj01179,object,vehicle,,,layout_relation,bn,mclip,0.035409,0.046507,-0.011098,0
681,obj01179,object,vehicle,,,layout_relation,el,mclip,0.03138,0.006758,0.024622,1
786,obj01754,object,tableware,,,count,en,mclip,0.11467,0.151561,-0.036892,0
786,obj01754,object,tableware,,,count,zh,mclip,0.024404,0.092455,-0.068051,0
786,obj01754,object,tableware,,,count,ru,mclip,0.041554,0.06152,-0.019966,0
786,obj01754,object,tableware,,,count,ar,mclip,0.064821,0.115369,-0.050548,0
786,obj01754,object,tableware,,,count,hi,mclip,0.011577,0.026683,-0.015107,0
786,obj01754,object,tableware,,,count,bn,mclip,0.02224,0.086402,-0.064162,0
786,obj01754,object,tableware,,,count,el,mclip,0.026742,0.060484,-0.033742,0
992,obj01645,object,tableware,,,count,en,mclip,0.039211,0.088275,-0.049064,0
992,obj01645,object,tableware,,,count,zh,mclip,0.010549,0.073107,-0.062558,0
992,obj01645,object,tableware,,,count,ru,mclip,-0.002214,0.056837,-0.059051,0
992,obj01645,object,tableware,,,count,ar,mclip,0.036749,0.073869,-0.03712,0
992,obj01645,object,tableware,,,count,hi,mclip,0.002704,0.036445,-0.033741,0
992,obj01645,object,tableware,,,count,bn,mclip,0.019442,0.059956,-0.040515,0
992,obj01645,object,tableware,,,count,el,mclip,0.008615,0.043737,-0.035122,0
930,obj01816,object,tableware,,,layout_relation,en,mclip,0.104074,0.112145,-0.008071,0
930,obj01816,object,tableware,,,layout_relation,zh,mclip,0.042656,0.082731,-0.040075,0
930,obj01816,object,tableware,,,layout_relation,ru,mclip,0.055644,0.061606,-0.005962,0
930,obj01816,object,tableware,,,layout_relation,ar,mclip,0.06501,0.111673,-0.046663,0
930,obj01816,object,tableware,,,layout_relation,hi,mclip,0.040518,0.0699,-0.029382,0
930,obj01816,object,tableware,,,layout_relation,bn,mclip,0.023141,0.07332,-0.05018,0
930,obj01816,object,tableware,,,layout_relation,el,mclip,0.018439,0.049288,-0.030849,0
871,obj01615,object,tableware,,,scale_size,en,mclip,0.098358,0.089966,0.008392,1
871,obj01615,object,tableware,,,scale_size,zh,mclip,0.07304,0.077056,-0.004016,0
871,obj01615,object,tableware,,,scale_size,ru,mclip,0.080065,0.069304,0.010761,1
871,obj01615,object,tableware,,,scale_size,ar,mclip,0.097163,0.10467,-0.007507,0
871,obj01615,object,tableware,,,scale_size,hi,mclip,0.067106,0.093598,-0.026491,0
871,obj01615,object,tableware,,,scale_size,bn,mclip,0.04777,0.072046,-0.024276,0
871,obj01615,object,tableware,,,scale_size,el,mclip,0.083128,0.094995,-0.011867,0
994,obj00760,object,vehicle,,,count,en,mclip,0.13462,0.126983,0.007637,1
994,obj00760,object,vehicle,,,count,zh,mclip,0.058863,0.074834,-0.015971,0
994,obj00760,object,vehicle,,,count,ru,mclip,0.103791,0.094278,0.009513,1
994,obj00760,object,vehicle,,,count,ar,mclip,0.106516,0.109367,-0.002851,0
994,obj00760,object,vehicle,,,count,hi,mclip,0.073587,0.065422,0.008164,1
994,obj00760,object,vehicle,,,count,bn,mclip,0.041622,0.043338,-0.001716,0
994,obj00760,object,vehicle,,,count,el,mclip,0.084548,0.08662,-0.002072,0
583,obj01700,object,tableware,,,layout_relation,en,mclip,0.082336,0.150414,-0.068079,0
583,obj01700,object,tableware,,,layout_relation,zh,mclip,0.064416,0.10508,-0.040665,0
583,obj01700,object,tableware,,,layout_relation,ru,mclip,0.00955,0.043623,-0.034073,0
583,obj01700,object,tableware,,,layout_relation,ar,mclip,0.052768,0.071492,-0.018724,0
583,obj01700,object,tableware,,,layout_relation,hi,mclip,0.006744,0.042286,-0.035542,0
583,obj01700,object,tableware,,,layout_relation,bn,mclip,-0.011361,0.025873,-0.037235,0
583,obj01700,object,tableware,,,layout_relation,el,mclip,-0.023485,-0.003538,-0.019947,0
590,obj01352,object,tableware,,,scale_size,en,mclip,0.06814,0.104182,-0.036042,0
590,obj01352,object,tableware,,,scale_size,zh,mclip,0.039205,0.085093,-0.045889,0
590,obj01352,object,tableware,,,scale_size,ru,mclip,0.014535,0.060385,-0.04585,0
590,obj01352,object,tableware,,,scale_size,ar,mclip,0.048829,0.121081,-0.072252,0
590,obj01352,object,tableware,,,scale_size,hi,mclip,0.040559,0.069857,-0.029298,0
590,obj01352,object,tableware,,,scale_size,bn,mclip,0.043868,0.082569,-0.038702,0
590,obj01352,object,tableware,,,scale_size,el,mclip,0.063864,0.096236,-0.032372,0
711,obj00275,object,furniture,,,count,en,mclip,0.0621,0.101658,-0.039558,0
711,obj00275,object,furniture,,,count,zh,mclip,0.000336,0.051717,-0.051381,0
711,obj00275,object,furniture,,,count,ru,mclip,0.033124,0.060002,-0.026878,0
711,obj00275,object,furniture,,,count,ar,mclip,0.046545,0.088433,-0.041888,0
711,obj00275,object,furniture,,,count,hi,mclip,0.017835,0.055837,-0.038002,0
711,obj00275,object,furniture,,,count,bn,mclip,-0.024906,0.022243,-0.047149,0
711,obj00275,object,furniture,,,count,el,mclip,0.017764,0.103147,-0.085383,0
512,obj00038,object,furniture,,,color_tone,en,mclip,0.119098,0.139764,-0.020666,0
512,obj00038,object,furniture,,,color_tone,zh,mclip,0.084125,0.093043,-0.008918,0
512,obj00038,object,furniture,,,color_tone,ru,mclip,0.08287,0.109459,-0.026588,0
512,obj00038,object,furniture,,,color_tone,ar,mclip,0.094817,0.129187,-0.03437,0
512,obj00038,object,furniture,,,color_tone,hi,mclip,0.071246,0.088919,-0.017672,0
512,obj00038,object,furniture,,,color_tone,bn,mclip,0.074117,0.069519,0.004598,1
512,obj00038,object,furniture,,,color_tone,el,mclip,0.094975,0.108491,-0.013516,0
591,obj01352,object,tableware,,,scale_size,en,mclip,0.098315,0.109869,-0.011554,0
591,obj01352,object,tableware,,,scale_size,zh,mclip,0.054461,0.059775,-0.005314,0
591,obj01352,object,tableware,,,scale_size,ru,mclip,0.050825,0.04115,0.009675,1
591,obj01352,object,tableware,,,scale_size,ar,mclip,0.091838,0.111784,-0.019946,0
591,obj01352,object,tableware,,,scale_size,hi,mclip,0.05776,0.054237,0.003523,1
591,obj01352,object,tableware,,,scale_size,bn,mclip,0.045717,0.040755,0.004962,1
591,obj01352,object,tableware,,,scale_size,el,mclip,0.081827,0.098573,-0.016747,0
864,obj00548,object,furniture,,,color_tone,en,mclip,0.022706,0.145278,-0.122572,0
864,obj00548,object,furniture,,,color_tone,zh,mclip,-0.003505,0.095927,-0.099433,0
864,obj00548,object,furniture,,,color_tone,ru,mclip,0.010786,0.125832,-0.115046,0
864,obj00548,object,furniture,,,color_tone,ar,mclip,0.040059,0.143811,-0.103752,0
864,obj00548,object,furniture,,,color_tone,hi,mclip,0.014806,0.122811,-0.108006,0
864,obj00548,object,furniture,,,color_tone,bn,mclip,0.011511,0.061573,-0.050062,0
864,obj00548,object,furniture,,,color_tone,el,mclip,0.019368,0.154027,-0.134659,0
710,obj00275,object,furniture,,,count,en,mclip,0.075486,0.13443,-0.058944,0
710,obj00275,object,furniture,,,count,zh,mclip,-0.00208,0.056072,-0.058152,0
710,obj00275,object,furniture,,,count,ru,mclip,0.015709,0.069391,-0.053683,0
710,obj00275,object,furniture,,,count,ar,mclip,0.037432,0.106771,-0.069339,0
710,obj00275,object,furniture,,,count,hi,mclip,0.021145,0.065037,-0.043893,0
710,obj00275,object,furniture,,,count,bn,mclip,-0.029013,0.041443,-0.070455,0
710,obj00275,object,furniture,,,count,el,mclip,0.042866,0.118771,-0.075905,0
973,obj00819,object,vehicle,,,layout_relation,en,mclip,0.042226,0.0751,-0.032874,0
973,obj00819,object,vehicle,,,layout_relation,zh,mclip,0.003881,0.04121,-0.03733,0
973,obj00819,object,vehicle,,,layout_relation,ru,mclip,0.028817,0.068306,-0.039489,0
973,obj00819,object,vehicle,,,layout_relation,ar,mclip,0.056049,0.091931,-0.035881,0
973,obj00819,object,vehicle,,,layout_relation,hi,mclip,0.022641,0.026164,-0.003523,0
973,obj00819,object,vehicle,,,layout_relation,bn,mclip,0.010474,0.039717,-0.029242,0
973,obj00819,object,vehicle,,,layout_relation,el,mclip,0.002895,0.030315,-0.02742,0
636,obj01126,object,vehicle,,,count,en,mclip,0.061278,0.091333,-0.030055,0
636,obj01126,object,vehicle,,,count,zh,mclip,0.022606,0.033886,-0.01128,0
636,obj01126,object,vehicle,,,count,ru,mclip,0.057115,0.047907,0.009209,1
636,obj01126,object,vehicle,,,count,ar,mclip,0.08623,0.091346,-0.005117,0
636,obj01126,object,vehicle,,,count,hi,mclip,0.056791,0.039361,0.017431,1
636,obj01126,object,vehicle,,,count,bn,mclip,0.045713,0.02856,0.017153,1
636,obj01126,object,vehicle,,,count,el,mclip,0.07348,0.058965,0.014515,1
581,obj01700,object,tableware,,,layout_relation,en,mclip,0.063101,0.181756,-0.118655,0
581,obj01700,object,tableware,,,layout_relation,zh,mclip,0.047021,0.149533,-0.102513,0
581,obj01700,object,tableware,,,layout_relation,ru,mclip,0.00283,0.087524,-0.084694,0
581,obj01700,object,tableware,,,layout_relation,ar,mclip,0.045562,0.119858,-0.074297,0
581,obj01700,object,tableware,,,layout_relation,hi,mclip,0.01476,0.057519,-0.042759,0
581,obj01700,object,tableware,,,layout_relation,bn,mclip,0.016424,0.041449,-0.025025,0
581,obj01700,object,tableware,,,layout_relation,el,mclip,-0.002288,0.071997,-0.074285,0
555,obj00821,object,vehicle,,,layout_relation,en,mclip,0.090948,0.120022,-0.029073,0
555,obj00821,object,vehicle,,,layout_relation,zh,mclip,0.014913,0.023766,-0.008853,0
555,obj00821,object,vehicle,,,layout_relation,ru,mclip,0.114301,0.113344,0.000958,1
555,obj00821,object,vehicle,,,layout_relation,ar,mclip,0.053999,0.058183,-0.004184,0
555,obj00821,object,vehicle,,,layout_relation,hi,mclip,0.008161,0.000699,0.007463,1
555,obj00821,object,vehicle,,,layout_relation,bn,mclip,0.03894,0.026926,0.012014,1
555,obj00821,object,vehicle,,,layout_relation,el,mclip,0.047433,0.084833,-0.0374,0
695,obj01545,object,tableware,,,color_tone,en,mclip,0.121797,0.061277,0.06052,1
695,obj01545,object,tableware,,,color_tone,zh,mclip,0.010466,0.019778,-0.009313,0
695,obj01545,object,tableware,,,color_tone,ru,mclip,0.084008,0.050065,0.033943,1
695,obj01545,object,tableware,,,color_tone,ar,mclip,0.118198,0.087977,0.030221,1
695,obj01545,object,tableware,,,color_tone,hi,mclip,0.063072,0.056115,0.006957,1
695,obj01545,object,tableware,,,color_tone,bn,mclip,0.059992,0.050527,0.009465,1
695,obj01545,object,tableware,,,color_tone,el,mclip,0.064735,0.049765,0.01497,1
519,obj00003,object,furniture,,,count,en,mclip,0.118687,0.102251,0.016435,1
519,obj00003,object,furniture,,,count,zh,mclip,0.095366,0.083476,0.01189,1
519,obj00003,object,furniture,,,count,ru,mclip,0.060906,0.057167,0.00374,1
519,obj00003,object,furniture,,,count,ar,mclip,0.102278,0.06437,0.037908,1
519,obj00003,object,furniture,,,count,hi,mclip,0.084011,0.065569,0.018442,1
519,obj00003,object,furniture,,,count,bn,mclip,0.069384,0.002635,0.066749,1
519,obj00003,object,furniture,,,count,el,mclip,0.122197,0.073864,0.048333,1
740,obj01087,object,vehicle,,,spatial,en,mclip,0.047078,0.131459,-0.08438,0
740,obj01087,object,vehicle,,,spatial,zh,mclip,0.040071,0.079535,-0.039464,0
740,obj01087,object,vehicle,,,spatial,ru,mclip,0.032546,0.076111,-0.043565,0
740,obj01087,object,vehicle,,,spatial,ar,mclip,0.059007,0.103359,-0.044352,0
740,obj01087,object,vehicle,,,spatial,hi,mclip,0.06485,0.086672,-0.021822,0
740,obj01087,object,vehicle,,,spatial,bn,mclip,0.054356,0.022277,0.032079,1
740,obj01087,object,vehicle,,,spatial,el,mclip,0.032464,0.060943,-0.028479,0
613,obj01027,object,vehicle,,,color_tone,en,mclip,0.051968,0.090612,-0.038643,0
613,obj01027,object,vehicle,,,color_tone,zh,mclip,0.013798,0.069366,-0.055568,0
613,obj01027,object,vehicle,,,color_tone,ru,mclip,-0.004551,0.076609,-0.081161,0
613,obj01027,object,vehicle,,,color_tone,ar,mclip,0.055762,0.123355,-0.067594,0
613,obj01027,object,vehicle,,,color_tone,hi,mclip,-0.008019,0.089167,-0.097186,0
613,obj01027,object,vehicle,,,color_tone,bn,mclip,0.000881,0.051362,-0.050481,0
613,obj01027,object,vehicle,,,color_tone,el,mclip,0.036491,0.094459,-0.057968,0
602,obj01112,object,vehicle,,,scale_size,en,mclip,0.086091,0.142556,-0.056465,0
602,obj01112,object,vehicle,,,scale_size,zh,mclip,0.047914,0.098457,-0.050543,0
602,obj01112,object,vehicle,,,scale_size,ru,mclip,0.056619,0.113234,-0.056616,0
602,obj01112,object,vehicle,,,scale_size,ar,mclip,0.064655,0.143645,-0.07899,0
602,obj01112,object,vehicle,,,scale_size,hi,mclip,0.025477,0.095212,-0.069735,0
602,obj01112,object,vehicle,,,scale_size,bn,mclip,0.018999,0.058395,-0.039395,0
602,obj01112,object,vehicle,,,scale_size,el,mclip,0.038754,0.10894,-0.070186,0
735,obj00300,object,furniture,,,color_tone,en,mclip,0.025233,0.0771,-0.051868,0
735,obj00300,object,furniture,,,color_tone,zh,mclip,-0.008384,0.055917,-0.064301,0
735,obj00300,object,furniture,,,color_tone,ru,mclip,-0.000369,0.049851,-0.05022,0
735,obj00300,object,furniture,,,color_tone,ar,mclip,0.014772,0.05618,-0.041409,0
735,obj00300,object,furniture,,,color_tone,hi,mclip,0.014318,0.061842,-0.047524,0
735,obj00300,object,furniture,,,color_tone,bn,mclip,-0.032135,0.032381,-0.064516,0
735,obj00300,object,furniture,,,color_tone,el,mclip,0.017287,0.057992,-0.040705,0
679,obj01179,object,vehicle,,,layout_relation,en,mclip,0.081522,0.081819,-0.000296,0
679,obj01179,object,vehicle,,,layout_relation,zh,mclip,0.076824,0.089906,-0.013083,0
679,obj01179,object,vehicle,,,layout_relation,ru,mclip,0.060943,0.056912,0.00403,1
679,obj01179,object,vehicle,,,layout_relation,ar,mclip,0.059884,0.064731,-0.004846,0
679,obj01179,object,vehicle,,,layout_relation,hi,mclip,0.020523,0.040408,-0.019885,0
679,obj01179,object,vehicle,,,layout_relation,bn,mclip,0.044752,0.026321,0.018431,1
679,obj01179,object,vehicle,,,layout_relation,el,mclip,0.037882,0.022699,0.015183,1
656,obj00537,object,furniture,,,color_tone,en,mclip,0.108953,0.129296,-0.020343,0
656,obj00537,object,furniture,,,color_tone,zh,mclip,0.041317,0.07333,-0.032013,0
656,obj00537,object,furniture,,,color_tone,ru,mclip,0.072309,0.104371,-0.032062,0
656,obj00537,object,furniture,,,color_tone,ar,mclip,0.121015,0.122787,-0.001771,0
656,obj00537,object,furniture,,,color_tone,hi,mclip,0.096418,0.117289,-0.020871,0
656,obj00537,object,furniture,,,color_tone,bn,mclip,0.08124,0.115573,-0.034334,0
656,obj00537,object,furniture,,,color_tone,el,mclip,0.117925,0.12811,-0.010185,0
616,obj01027,object,vehicle,,,color_tone,en,mclip,0.078956,0.070292,0.008664,1
616,obj01027,object,vehicle,,,color_tone,zh,mclip,0.034858,0.012272,0.022586,1
616,obj01027,object,vehicle,,,color_tone,ru,mclip,0.037747,0.051006,-0.013259,0
616,obj01027,object,vehicle,,,color_tone,ar,mclip,0.081442,0.118098,-0.036656,0
616,obj01027,object,vehicle,,,color_tone,hi,mclip,0.040314,0.02007,0.020244,1
616,obj01027,object,vehicle,,,color_tone,bn,mclip,0.019993,0.012714,0.00728,1
616,obj01027,object,vehicle,,,color_tone,el,mclip,0.067519,0.078621,-0.011102,0
614,obj01027,object,vehicle,,,color_tone,en,mclip,0.026157,0.114354,-0.088197,0
614,obj01027,object,vehicle,,,color_tone,zh,mclip,0.013822,0.053281,-0.039459,0
614,obj01027,object,vehicle,,,color_tone,ru,mclip,-0.035019,0.059827,-0.094845,0
614,obj01027,object,vehicle,,,color_tone,ar,mclip,0.033145,0.130688,-0.097543,0
614,obj01027,object,vehicle,,,color_tone,hi,mclip,-0.000902,0.005863,-0.006765,0
614,obj01027,object,vehicle,,,color_tone,bn,mclip,-0.002998,-0.014823,0.011824,1
614,obj01027,object,vehicle,,,color_tone,el,mclip,0.021613,0.089054,-0.067441,0
999,obj00845,object,vehicle,,,spatial,en,mclip,0.0429,0.08221,-0.039309,0
999,obj00845,object,vehicle,,,spatial,zh,mclip,0.015994,0.024434,-0.00844,0
999,obj00845,object,vehicle,,,spatial,ru,mclip,0.032504,0.085778,-0.053274,0
999,obj00845,object,vehicle,,,spatial,ar,mclip,0.058969,0.044765,0.014204,1
999,obj00845,object,vehicle,,,spatial,hi,mclip,0.030495,0.029272,0.001224,1
999,obj00845,object,vehicle,,,spatial,bn,mclip,-0.011182,0.007667,-0.01885,0
999,obj00845,object,vehicle,,,spatial,el,mclip,0.021032,0.056604,-0.035573,0
598,obj01112,object,vehicle,,,scale_size,en,mclip,0.110717,0.168348,-0.057631,0
598,obj01112,object,vehicle,,,scale_size,zh,mclip,0.071255,0.110181,-0.038926,0
598,obj01112,object,vehicle,,,scale_size,ru,mclip,0.063735,0.133614,-0.069878,0
598,obj01112,object,vehicle,,,scale_size,ar,mclip,0.099497,0.123594,-0.024097,0
598,obj01112,object,vehicle,,,scale_size,hi,mclip,0.052309,0.07921,-0.026901,0
598,obj01112,object,vehicle,,,scale_size,bn,mclip,0.023552,0.070433,-0.046881,0
598,obj01112,object,vehicle,,,scale_size,el,mclip,0.052982,0.104668,-0.051686,0
704,obj01829,object,tableware,,,spatial,en,mclip,0.115206,0.178892,-0.063686,0
704,obj01829,object,tableware,,,spatial,zh,mclip,0.042911,0.069116,-0.026205,0
704,obj01829,object,tableware,,,spatial,ru,mclip,0.103598,0.15357,-0.049972,0
704,obj01829,object,tableware,,,spatial,ar,mclip,0.126474,0.187335,-0.06086,0
704,obj01829,object,tableware,,,spatial,hi,mclip,0.062143,0.076267,-0.014123,0
704,obj01829,object,tableware,,,spatial,bn,mclip,0.090942,0.107441,-0.016499,0
704,obj01829,object,tableware,,,spatial,el,mclip,0.028224,0.041967,-0.013743,0
668,obj01458,object,tableware,,,spatial,en,mclip,0.138151,0.142237,-0.004086,0
668,obj01458,object,tableware,,,spatial,zh,mclip,0.0417,0.042765,-0.001065,0
668,obj01458,object,tableware,,,spatial,ru,mclip,0.102603,0.098857,0.003746,1
668,obj01458,object,tableware,,,spatial,ar,mclip,0.113615,0.126163,-0.012549,0
